name,latitude,longitude,num_reviews
Bulgarche Restaurant & Folklore shop,41.579414,24.690825,26.0
Yucca,37.0598,25.358355,26.0
The Mad Hatters Bistrot,37.08541,25.149492,26.0
Kostas Since 1970 Taverna-beach Bar,35.293983,25.42953,26.0
Bocca,37.02488,22.11701,26.0
AMO Beach Bar-Restaurant,40.20799,23.67651,26.0
Grill House,40.626064,24.574423,26.0
Sailing Bar,37.7788,26.887823,26.0
Molos Stin Paralia - Tavernio By Molos,40.09356,22.56792,26.0
Vasiliki,36.66556,22.379131,26.0
Alpina - Fresh Fish Restaurant,41.759464,23.546331,26.0
Bougatsa Panos,40.672924,22.933998,26.0
Mesogios Restaurant,35.49925,23.679312,26.0
Koi Sushi Bar Porto Rafti,37.884876,24.007322,26.0
Calypso Snack Cafe,37.29581,26.766504,26.0
Kekrops,37.81532,23.842953,26.0
Maistrali,37.747765,23.425875,26.0
Fresh & Cool,35.451176,24.17557,26.0
Thanasis Fish Tavern,38.01964,23.831936,26.0
Aigaion,40.857212,24.696526,26.0
Limanaki,39.451733,20.001408,26.0
La Pasteria,38.0342,23.792713,26.0
Platanus Orientalis,39.26862,22.762882,26.0
AntiPeina,37.480133,21.67811,26.0
AL Vento,38.362583,21.424934,26.0
Disco The Que,36.905975,25.9774,26.0
Monogramma,39.17342,23.61963,26.0
Esperides,40.58823,22.94382,26.0
Faros Restaurant,37.05966,21.574373,26.0
"Restaurant Mezedepoleio ""Stou Tsouri""",37.61518,26.295162,26.0
To Steki Tou Oresti,39.85298,20.765028,26.0
Kapilio,40.840927,24.30484,26.0
Paradosiako Estiatorio,40.97153,21.94463,26.0
Kapos Allios,39.32384,23.053967,26.0
Ammos Kalamitsi Restaurant,39.991516,23.992075,26.0
Castello Paranga Mykonos,37.407932,25.349283,26.0
Mavri Skorpina,38.043053,23.834846,26.0
Ilios,36.831955,25.898453,26.0
Dimos,38.033974,23.736967,26.0
Mia Glikia Istoria (A Sweet History),37.93172,23.703375,26.0
To Laini,35.25514,25.605642,26.0
Palmie bistro Escape Center - Ilion,38.042175,23.723894,26.0
Vythos,40.514027,21.681429,26.0
Dodoni Gavrio,37.88333,24.735842,26.0
"Tavern ""Logo Timis""",37.828148,22.886293,26.0
Mi.Ni.Ma.,38.20136,26.043251,26.0
To Vriskoumeno,34.993973,25.015013,26.0
Melia Fine Dining,37.82853,20.842016,26.0
Kevin Restaurant,37.708874,26.677597,26.0
Taverna Sti Thraka,41.133316,25.27783,26.0
Pizza Palatino,38.85725,23.041758,26.0
Barras Restaurant,39.753506,19.646017,26.0
Maria's Coffee Bar,39.41284,19.986454,26.0
Stani,39.93432,20.917192,26.0
Jimmy's Taverna,34.99809,25.371506,26.0
O Gregos,37.868446,24.81291,26.0
BiancoNero Cafe Bar Bistrot,36.895912,27.285917,27.0
Sq. Cafe Bar & Food,37.979523,23.728613,27.0
Velvet Cafe,37.98402,23.73103,27.0
Regal cafe bar,37.968044,23.72935,27.0
Krouskas,37.99304,23.729107,27.0
Oinothira,37.96786,23.7584,27.0
Grande Dame Athenian Tavern,37.973213,23.732904,27.0
YK Roof Garden Bar Restaurant,38.04728,23.54054,27.0
Thea,35.517506,24.015736,27.0
Restaurant Oleander,35.516884,24.018175,27.0
Koh Restaurant,35.240997,25.733543,27.0
Fotodotis,36.832077,25.90041,27.0
Bon Bon Fait Maison,37.445755,25.326807,27.0
Deipnos Cook And Grill,36.40073,28.088602,27.0
momento caffe,38.46538,23.59264,27.0
Eleni's Olive Garden,38.169624,20.711397,27.0
Panorama Grill House,39.748436,19.92129,27.0
Irish Pub Rain,40.271984,22.49872,27.0
Patafritas,40.63336,22.942125,27.0
Alexoudas Nikos,40.600838,22.988249,27.0
Garbanzo Falafel Street Food Bar,40.63731,22.94674,27.0
Treis ki Eksinta,40.61251,22.97337,27.0
Ouzomania,40.64006,22.94528,27.0
Votsalo,40.63119,22.94295,27.0
Notos Jazz Bar,38.2446,21.7353,27.0
Geysi Ploia,37.496304,23.460224,27.0
Melistakto Cafe,37.50723,23.48582,27.0
Taverna Sotiris,38.758945,22.85864,27.0
Dodoni,38.390453,23.798037,27.0
Great Kouvela,39.703133,21.627516,27.0
Geomilo Taverna,37.56629,22.80162,27.0
Souvlike,37.96623,23.908745,27.0
Takis Steak House,37.86461,23.74882,27.0
Savalas Cafe,37.8189,23.80271,27.0
The Boston’s,40.62907,22.07392,27.0
Hotel Restaurant Lido Star,36.33599,28.206057,27.0
Kato Porta Cafe Dodoni,37.084873,25.148453,27.0
To Liri Tis Papias,35.23052,23.681965,27.0
Saltsa Pasteria,38.07875,22.62877,27.0
Blend All Day Bar,36.372257,25.481586,27.0
Fegaropetra Seafood,39.610546,19.926998,27.0
Ikogenia Theotoki,39.61041,19.92644,27.0
Panini LAB,39.62337,19.921144,27.0
Senses,36.891666,27.288864,27.0
To Monopati,40.238922,23.283056,27.0
Mikes,39.792854,19.705957,27.0
Yiannis Family Restaurant,39.75383,19.641645,27.0
Ydroussa Tavern,37.779057,26.7475,27.0
Merlot Wine Bar Fine Dining,40.779385,24.708097,27.0
BBQ House,38.460285,20.576885,27.0
Politiko,38.17364,20.492186,27.0
Agios Georgios Tavern,41.498676,26.469255,27.0
Corner Cafe-Snack Bar,36.74611,26.967077,27.0
Barbecue Melnitsata,41.66221,24.369785,27.0
Psarolimano Taverna,36.39417,28.234722,27.0
Menoo,38.08371,23.81629,27.0
Tavern-Ouzeri Pappas,39.716373,21.620115,27.0
Elite Cafe Bar,38.70788,20.711823,27.0
Anemoni,38.012882,24.424416,27.0
Lemini kai Alati,37.96219,22.806267,27.0
Mpoukia Mpoukia,38.337044,26.144508,27.0
Magerio O Sofos,35.342415,25.155882,27.0
Ethereal Snack N' Coffee,36.99625,26.935692,27.0
The Old Barrel,39.62,19.9197,27.0
Chicken Stories,38.01239,23.81957,27.0
Mavromatis Tavern,38.0051,23.818766,27.0
Syrtaki,37.710434,20.856882,27.0
Dermatis,36.51007,23.058464,27.0
B/B Black Bean  The Espresso Bar,37.781322,20.895422,27.0
Niceroll,37.784298,20.896683,27.0
Strofilia,36.680805,25.10066,27.0
Boukis,39.338276,23.012281,27.0
Pita Sesoula,37.99301,23.67511,27.0
Restia,36.481403,22.401009,27.0
Corona Boeralis,37.10008,25.796412,27.0
Ionia,37.948997,23.711401,27.0
Kikuko,37.94963,23.71155,27.0
A-Paradise Beach Bar,35.332035,25.196917,27.0
Idonida Chora,41.06597,23.954992,27.0
To Maistrali,38.33757,21.729033,27.0
Spiros Ouzeri,37.86566,22.99715,27.0
Klonaridis,36.93275,22.14354,27.0
Petrapyra,38.04301,23.8351,27.0
Roots Concept Store,36.846107,27.20495,27.0
5F,37.040276,25.080004,27.0
Filoinon,37.06637,21.636536,27.0
Krinos Cafe,38.034657,23.738554,27.0
Brizolakia sta Karvouna o Christos,37.932777,23.696112,27.0
Bull house,38.01139,23.6954,27.0
Peppas,38.12504,23.87836,27.0
Sergiani Tavern,40.13346,23.402098,27.0
Parthenopoli Cafe Pizza,40.118584,23.812683,27.0
Status Cafe,39.07856,26.57648,27.0
Aiolos Cafe Bar Restaurant,39.13577,23.26224,27.0
Lohan Beach House Mykonos,37.201794,22.893734,27.0
Taverna,35.080647,25.82666,27.0
Gaitanis,40.475082,21.288256,27.0
Maistreli Restaurant,38.28281,22.03405,27.0
To Paradosiako,37.590954,25.162745,27.0
Panormitis,38.121593,23.99676,27.0
Women's cooperative Ikaria,37.600517,26.08043,27.0
Ktima Kelari,40.469063,21.311745,27.0
Simply Burgers,37.97345,23.75007,27.0
Brigante,37.96881,23.72984,27.0
Macau Espresso and Cocktail Bar,37.978817,23.71119,27.0
Small Talk,37.97639,23.730486,27.0
Tapfield,37.978107,23.72325,27.0
Dia Xeiros Kai Sthn Ladokola,38.01935,23.73828,27.0
Roz Panthiras Fire Kitchen,37.965397,23.743715,27.0
Saorsa Athens,37.982647,23.720253,27.0
Kalamakadikon O Petros,37.97656,23.713825,27.0
Xom drinkeatcafe,38.00176,23.71376,27.0
Charlie Restaubar,37.97753,23.7316,27.0
Efimeron,37.987385,23.736917,27.0
Lolilol the Chimney Cake,35.515976,24.019176,27.0
Bonobo Bar,35.368458,24.476992,27.0
Toca Cocktail&kitchen Bar,37.124386,25.239037,27.0
Notos Lounge Cafe Bar,36.547375,26.353098,27.0
Ibiscus,36.950966,26.985792,27.0
Casco Antiguo,36.89319,27.286894,27.0
Spitaki Restaurant,36.340057,27.949516,27.0
GianGusto,40.631756,22.942442,27.0
Desperai,40.62942,22.952606,27.0
Lazy Lizard Cafe-Bar-Restaurant,40.61223,22.95381,27.0
Ouzopinelies tu Petrou,40.6365,22.934488,27.0
Pasta Box,38.248573,21.735456,27.0
Sta Perix,39.3808,22.969248,27.0
Scenario Wine Espresso Culture,41.11768,25.40189,27.0
Paradisos,40.536236,21.25801,27.0
Ristorante Alfa,40.6186,20.7808,27.0
Ladofanaro,37.893803,23.76846,27.0
Come A Casa,38.02012,23.7981,27.0
O Ιlias,38.00986,23.788883,27.0
Garidadiko • Fish Meze & Seafood,38.02275,23.79748,27.0
To Pefko,37.08334,25.496864,27.0
Theo Star Beach Restaurant,35.292404,25.456764,27.0
To Sokaki Tis Eftichias,37.444103,24.94187,27.0
Pizza & Pasta Workshop by Fotini Leventis,36.33975,28.20151,27.0
Pizza Project,36.45068,28.220676,27.0
Old Town Crepe Bar,35.096375,24.688093,27.0
Maistrali,37.690624,26.944336,27.0
Po-pizza Coffee Bar,39.390926,23.168188,27.0
Agia Sofia,41.088722,23.560854,27.0
To Kaffeneio,38.375366,22.38626,27.0
Nedon,37.043297,22.111755,27.0
Bora Bora Coffee & Drinks,39.98876,23.619656,27.0
Galle,40.730034,24.759436,27.0
Olio,40.97415,22.061275,27.0
Efessou,40.10462,22.50206,27.0
Lithostroto,36.665752,22.379023,27.0
Aqua Mare Beach Bar,37.97798,23.340237,27.0
Ta Kaloudia,35.4905,23.684322,27.0
Gia Mia Boukia,38.08347,23.981054,27.0
Kalamaki Grill & More,39.787037,19.7886,27.0
Evilion Sea & Sun Hotels Restaurant,39.974182,22.659369,27.0
City Food Cafe,38.70856,20.713737,27.0
GB Pizza & Salads,35.363342,24.261438,27.0
Ariadni Taste of Crete Restaurant,35.32036,25.550125,27.0
Seezone Lounge Food & Drinks,37.965443,22.799217,27.0
Ammos Beach,35.997883,27.91264,27.0
Tortuga Bar Restaurant,39.58312,19.820936,27.0
Kritikos Fournos,35.32032,25.144203,27.0
Porto Libre,39.969013,23.92065,27.0
Obelix,39.134834,25.931334,27.0
To Karapiperim,38.053284,23.807837,27.0
Gelatomania Zakynthos,37.787876,20.898876,27.0
1790 Wine Cave,36.62797,24.922709,27.0
Piccolo Cafe,36.61302,27.134472,27.0
Katsiris,37.525726,22.730724,27.0
Paraga,39.00151,20.710102,27.0
Nero,38.046967,23.76529,27.0
Taverna Thodoris,38.88197,21.017267,27.0
Aladdin Seafood and More,40.86598,24.316872,27.0
To Archontiko,39.853535,22.555296,27.0
Trastevere Pizzeria,38.06019,23.79264,27.0
Ta Souvlaki tou Psysikou,38.005,23.77702,27.0
Pantopolion o Antrikos,37.932556,23.699327,27.0
Godmama's Yard,38.010574,23.693201,27.0
Agia Thalassa,37.652294,25.052189,27.0
Glyka kai Kalo,36.199368,22.978575,27.0
Pyrgos Restaurant,38.24682,25.94209,27.0
Glaros,37.157764,26.853058,27.0
Stoy Oneiroy moy to Steki,37.716507,22.24976,27.0
Gorgona,38.876427,23.434889,27.0
Attalos,38.05726,23.702658,27.0
To Allo Kafenion,37.974598,23.662622,27.0
Kapista,39.740303,22.808165,27.0
Aldebaran,38.540154,25.563587,27.0
Taverna Ampelos,37.801746,26.800919,27.0
Tavern Archontiko Charinas,40.671574,22.606892,27.0
Mixalis,38.17984,22.235985,27.0
Belair,37.96243,23.48583,27.0
Andriotis Meating,36.574657,27.178633,27.0
Kalli-Thea,39.21815,20.531511,27.0
Massalia,40.31312,23.063223,27.0
Me Kefi Kai Meraki,36.451035,28.219791,28.0
Family Restaurant,39.20638,26.21079,28.0
Asty 68,37.97984,23.71237,28.0
Chimopoieio,37.976067,23.726234,28.0
Petraloni,37.96753,23.70588,28.0
To Karotsi Tou Giatrou,37.977264,23.725607,28.0
Miller Food House,37.97671,23.72659,28.0
Amandine's Bagels,37.97463,23.73324,28.0
The Olive Tree,37.97452,23.72862,28.0
Taverna Katsarina,38.07816,23.81281,28.0
Aliko,37.979504,23.725689,28.0
The Brunchers,37.97723,23.72493,28.0
Alexandrino Cafe Bistrot,37.985905,23.735489,28.0
Veneti - Pireas,37.94265,23.64802,28.0
Noodle Bar,37.937065,23.658804,28.0
Crepa-Crepa,36.89288,27.29002,28.0
Tokyo Yaki,36.44778,28.223837,28.0
Giannos,39.66116,20.85147,28.0
LIFE BAR,39.62402,19.9211,28.0
Casa Bianca,40.59586,22.95822,28.0
Barbantonis Fish Tavern,40.46537,22.86265,28.0
Hot Pot Pasteria,40.48359,23.05007,28.0
Tserlidis Nuts Factory,40.630253,22.943396,28.0
Restaurant Elysse,37.07534,22.42979,28.0
Pizza Neapoli,39.62554,22.39823,28.0
Estrella,39.636806,22.415707,28.0
Narkissos,39.55746,21.76679,28.0
Kavouras,39.361294,22.944254,28.0
To Sokaki tis Ladokollas,41.11709,25.40394,28.0
Zesti Folia,41.138916,24.888088,28.0
Pizza Bite,37.957443,23.708925,28.0
Taverne O Gialos,36.724335,22.540308,28.0
Kiveleia Pampiris,39.66773,21.669,28.0
Ostraco Bar,35.19072,24.39318,28.0
Madrigali,37.56502,22.80036,28.0
Psaraki,37.862286,23.750069,28.0
Oliver Family House,37.860558,23.754723,28.0
Dodoni Varkiza Ice Cream and Frozen Yogurt,37.820053,23.803602,28.0
Volta Restaurant,36.7245,24.446,28.0
Masa Taverna (charlies X ),36.334343,28.2038,28.0
Gondola,36.432426,28.229353,28.0
Mr. Coffee,36.438587,28.226564,28.0
Amalfi Social Lounge Bar,36.449165,28.225,28.0
Pentanostimo,35.329674,25.26349,28.0
Anassa,37.93205,22.946934,28.0
Mpakaliko,39.365116,21.924625,28.0
Cafe Likno,39.39052,22.997519,28.0
Ainos Grill House,38.200027,20.438208,28.0
Posto koufonisia,36.93247,25.60148,28.0
Blue Bar,37.30079,21.695282,28.0
HealthyLicious,37.445477,25.329031,28.0
Il Capriccio,39.62215,19.89635,28.0
The Kitchen,36.88764,27.18411,28.0
Premiera Cafe,36.8944,27.289076,28.0
Anasha,37.024612,22.122437,28.0
Ariston Bakery & Pastry,39.166042,23.485382,28.0
Me Raki,41.50355,26.530588,28.0
Restaurant FIS,41.64281,24.68951,28.0
Anthos Gefseon,38.07026,23.81234,28.0
Flaski,35.519833,23.92594,28.0
Psaropoula,40.52811,22.20868,28.0
Taverna Avli Kostas,35.0203,24.806307,28.0
Empirikos Taverna,39.41864,23.16,28.0
Cafe Taverna Mathes,35.34364,24.261778,28.0
Divino Skopelos,39.120636,23.72895,28.0
Kato Karouzanos,35.22651,25.355873,28.0
Streating habits,36.02257,27.923021,28.0
Melinos,36.99624,25.136875,28.0
Anatoli Taverna,37.707973,27.017317,28.0
Konstandinidis,38.046867,23.807844,28.0
Albatros Snack Bar Cafe,39.234936,20.134686,28.0
Taverna Ouzeri Kapetanios,40.268837,22.598719,28.0
Soho,39.10686,26.55728,28.0
Katies Cakes - The House of Sweets,39.369236,20.300459,28.0
Kardelen Lokantasi,39.54778,26.6075,28.0
Grigoros,35.48804,24.074293,28.0
Zephyros,38.37044,21.42495,28.0
Mezzaria,35.543324,27.150805,28.0
Notos,38.20452,26.053926,28.0
Fish Tavern Αgios Μinas,38.487495,23.572672,28.0
Akrotiri Lounge,37.894363,23.715878,28.0
Kututo,35.492947,23.704464,28.0
Taverna Pixida,35.154823,25.880093,28.0
Platana,40.717243,24.574982,28.0
Alia Restaurant,39.874756,25.059832,28.0
Taverna Agios Onoufrios,35.53634,24.07417,28.0
DEKA4,37.95298,23.71471,28.0
Palaiokastro,37.58628,23.347918,28.0
Paliochoraki,38.03548,23.8267,28.0
To Steki Tis Annios,36.83756,25.454826,28.0
Omalos Kritiko Kentro,37.95842,23.684776,28.0
Ena Syn Ena Meze,38.0025,23.88122,28.0
Echinous,36.78713,24.57541,28.0
Lagoudera,38.932865,23.03554,28.0
Maistrali,37.389503,24.398056,28.0
Vito Squared Cafe-Snacks Bakery,38.253933,20.627926,28.0
To Rakomelo,37.94731,23.755016,28.0
Bougatsa Pavlidi,37.97177,23.65683,28.0
Panagia i Thalassini,38.078648,23.705877,28.0
Τα 4 Aderfia,37.716343,23.945608,28.0
O Thanasis,37.71052,23.52055,28.0
Costa Costa Beach Bar,39.83857,25.080553,28.0
Pefkos Bella Vista,37.692448,26.75665,28.0
Mini Size,38.00507,23.75241,28.0
JOIN Juice Bars,37.977325,23.730118,28.0
Tastes of Damascus - Γευσεις της Δαμασκού,38.0004,23.733948,28.0
Kapani,37.988674,23.721703,28.0
To Tsai,37.978985,23.737137,28.0
Cardia Cafe,37.97704,23.72433,28.0
Mattonella Cafe,37.97884,23.723806,28.0
Peters Ice Cream Shop,37.971172,23.730413,28.0
Roumeli,35.50972,24.031446,28.0
Piazza Italia,35.25913,25.72698,28.0
Bar.B.Q,35.394936,25.034681,28.0
Amygdalies,35.32781,25.128284,28.0
Savoidakis Bakery & Patisserie,35.311134,25.149567,28.0
Massati,35.007492,25.739067,28.0
Taverna Kali Limni - Kali Kardia,35.57968,27.139397,28.0
Sweet memory,35.416336,26.922281,28.0
Taverna Sertiko,36.872177,27.149162,28.0
Cantina Katerina,36.228096,28.14801,28.0
Petridis Grill Stories,40.612045,22.984247,28.0
Lathe viosas,40.638794,22.94501,28.0
Old Str. Music & More,40.63439,22.94054,28.0
Grill Bros,40.640064,22.94442,28.0
The Hub House,40.63632,22.938683,28.0
Maemani,40.630535,22.947605,28.0
The Beerstore!,40.633606,22.939196,28.0
Gargantouas Grill House,38.300705,26.14146,28.0
Ta Varelia,38.244606,21.737783,28.0
Tou Kyr Christou,39.64147,22.416939,28.0
Red Ηot Chili Crepes,38.389874,23.798714,28.0
Villa Domenico,40.61665,20.7748,28.0
Blu Cafe Snack Bar,35.18868,24.397703,28.0
Agkyra Taverna,37.47829,22.999197,28.0
Buddha-Bar Beach,35.304813,25.416971,28.0
Bony Fish Seafood Restaurant,35.30545,25.415417,28.0
Le Pavillon Athens,38.01702,23.796726,28.0
Meat Me,39.40703,20.239214,28.0
I Poutigka Tou Thoma,40.63067,22.071432,28.0
Jasper's,36.35721,25.475634,28.0
Casa Di Fausto,36.437237,28.218122,28.0
NOBU Restaurant Santorini,36.449608,25.424896,28.0
Nisaki,35.294037,25.429634,28.0
Sweet Stories By Giorgos,40.708813,24.759144,28.0
To Ergastiri tis Tiropitas,38.008125,23.669693,28.0
Alatopipero,37.97118,22.978065,28.0
Tavern at Mathraki Resort,39.654205,19.838228,28.0
Loft Lounge Restaurant Bar,37.024952,22.117022,28.0
Tsilos Soyblike,40.626427,24.575758,28.0
Mood Coffee Bar,39.16293,23.491066,28.0
Chillbox,40.776726,24.698904,28.0
Pizzeria Tzaki,40.10565,22.506706,28.0
Tavern Stavianis,40.805847,22.053158,28.0
Paradosiako Cafe - Patisserie - Creperie,37.3235,23.14375,28.0
Scorpios Restaurant,36.40292,27.928598,28.0
Εleolado,37.992348,23.339314,28.0
Taverna Kallithea,37.59019,22.04347,28.0
Cielo Beach Bar,40.086304,23.979195,28.0
Karystion Restaurant,38.012623,24.424088,28.0
Port Cafe,35.363922,24.260416,28.0
Ta Chalara,35.51384,23.778767,28.0
Akroyiali Beach  Bar,35.200813,24.080547,28.0
Rodon,38.63263,24.125399,28.0
Taverna Poseidon,34.93089,24.924316,28.0
Klissas Pizzeria - Restaurant,38.22772,25.999123,28.0
Cafe Delight,35.458195,24.165123,28.0
Indigo Seaside Experience,35.375393,24.552547,28.0
Juicy Burger,37.974655,22.742008,28.0
Pizzeria Tapas,40.249264,23.693727,28.0
Sef,40.79059,22.410433,28.0
Ornithes Nea Erythraia,38.088722,23.817747,28.0
Rabella's Place,37.326084,26.543056,28.0
To Zagorisio,39.90467,20.819958,28.0
Astragalia,38.46246,20.55338,28.0
Traditional Tavern Kyr – Gianni,38.597603,22.493032,28.0
"Bakery ""To Theikon""",37.164635,26.835936,28.0
Kamares Multivenue,36.179497,22.984612,28.0
Santa Barbara Restaurant,39.41303,19.98617,28.0
Zambakos Tavern Restaurant,40.038666,23.94173,28.0
Prime,38.334347,20.548765,28.0
The Saint Kitchen,37.90186,23.74691,28.0
Tristrato,39.630142,19.772003,28.0
360 Degrees,37.651764,25.05173,28.0
Taverna O Platanos,37.19074,22.277481,28.0
Aiolos Taverna,37.539825,22.89059,28.0
Taste of Joy,36.724564,25.264368,28.0
Remezzo,40.00418,25.4304,28.0
Lotza - To Kalamaki Spiti tou,37.925007,23.751255,28.0
Taverna o Gatos,37.79415,21.395779,28.0
Oi Myloi,37.601597,26.079603,28.0
Kexrimpari,40.685776,22.951895,28.0
Tiganies kai Sxares,40.95272,22.414595,28.0
To Tiganaki tis Xristitsas,37.167507,21.924246,28.0
Kyra Martha,40.413715,23.009172,28.0
Kapetanios,40.017014,23.529095,28.0
Michalis,37.88703,22.288752,28.0
Patio,37.8138,23.7739,29.0
ByRaki,35.19016,25.717978,29.0
Hyper Astro Bar,37.976734,23.72643,29.0
Duende,37.96896,23.73121,29.0
Pak Taka Tak,37.98114,23.72434,29.0
Dio Goulies ke Dio Boukies,37.97956,23.730305,29.0
Iontos Cafe-Restaurant,37.974514,23.720053,29.0
Armoloi Cafe Bar,38.035625,23.540186,29.0
Metsovo,37.945267,23.642776,29.0
Entelamezen,37.938988,23.642483,29.0
O Xifias,37.934795,23.630913,29.0
Taka Taka,37.942387,23.650404,29.0
Karababas,37.94903,23.66648,29.0
Raki n' Roll,35.513615,24.016762,29.0
Elliniko Specialty Coffee Bar,35.51693,24.025087,29.0
Music Cafe Bar Matala,34.992702,24.74906,29.0
ΒΟΗΕΜΕ cafe - bar - restaurant,35.009186,25.740059,29.0
Souvlaki Nikos,35.367275,24.477776,29.0
Il Santo,35.3678,24.475159,29.0
Portokali,36.54865,26.352762,29.0
Scalinada,39.625454,19.922281,29.0
Taverna Sunset,37.72924,20.709728,29.0
Senor,40.63185,22.94188,29.0
Alea Cafe Bistrot,40.5993,22.950275,29.0
To Palio Hamam Cafe Bar,40.63552,22.945284,29.0
En Plo,40.63112,22.94568,29.0
Goody's Burger House Patras,38.24813,21.73693,29.0
Kastelo cafe bar & grill,38.29184,21.766386,29.0
To Roloi,37.34974,23.465473,29.0
DolceVita,39.75313,22.8619,29.0
To Mandio,39.55427,21.76806,29.0
Tzafolias,39.36027,22.94391,29.0
Ouzeri Marina,39.372494,22.9355,29.0
Oi Leykes,40.8519,25.829945,29.0
Alkioni Wine Bar,37.56679,22.797663,29.0
Veganissimo,36.416023,25.432945,29.0
Pasta Fresca Italiana,36.291595,28.162628,29.0
Yiannis Restaurant,35.316055,25.392311,29.0
Pita Lagonissi,37.787735,23.886303,29.0
O MANOLIS,37.82632,23.7709,29.0
To Souvlaki tou Salma,38.02153,23.79751,29.0
Bikini Beach Bar,35.29314,25.459925,29.0
Kalypso,35.28978,25.45324,29.0
Faganas,38.39432,21.833551,29.0
Zuzu Santorini,36.426098,25.428886,29.0
Takis Taste Faliraki,36.339214,28.198797,29.0
Ilios,35.097454,24.686558,29.0
Spavento,38.199375,20.43901,29.0
Sourotiri,41.14789,24.14545,29.0
La Luna Bar Zante,37.74091,20.90683,29.0
Govino Bay Restaurant & Cafe,39.65833,19.839167,29.0
Byblos Restaurant Mykonos,37.446518,25.327988,29.0
Alsos Cafe,39.61565,19.920107,29.0
Agistri Club Restaurant,37.694008,23.347836,29.0
Las Pakos,40.093994,23.784996,29.0
XL Cafe Cocktail bar,36.898514,27.284079,29.0
The Town CSB,36.89247,27.28878,29.0
Coffee Island,37.04293,22.112495,29.0
Kaggelarios,36.797436,21.95832,29.0
Plateia,36.386864,28.13705,29.0
Giro Giro Oli,37.79216,26.702278,29.0
Castaway,39.793056,19.704397,29.0
Venus restaurant,39.37695,20.11477,29.0
Il Fatto,37.813915,20.872478,29.0
New York Pizza & Pasta,40.62738,24.57292,29.0
Special,40.51178,22.21366,29.0
To Perama,37.9182,23.007488,29.0
Ramona Restaurant,39.36734,26.174648,29.0
Del Mar,37.414944,22.764853,29.0
Grillicious,36.377815,25.430517,29.0
Mauzac Cafe Bar Restaurant,38.043808,23.807028,29.0
O Daskalos Sto Xtapodi,36.50865,23.06032,29.0
Chillbox Paralia Greek Frozen Yogurt & Ice Cream,40.265312,22.596989,29.0
Zoumbouli,39.107124,26.552143,29.0
Diavlos,39.10734,26.55809,29.0
Han Cafe,39.55783,26.568022,29.0
Thalassini Nota,40.588882,22.954683,29.0
Enteka,40.790646,22.411716,29.0
I Taverna tou Thoma,37.981945,24.009722,29.0
Braxos,37.52374,22.733915,29.0
Steki Taverna,35.206535,26.10685,29.0
Swell,37.842876,24.934519,29.0
Tratamento,36.973984,24.724092,29.0
Cremeria Vienna,37.94354,23.714062,29.0
Ovelistirio Bonenzi,35.74,27.173542,29.0
I Plagia tou Belles,41.285717,23.040543,29.0
To Tzaki,38.671352,22.431149,29.0
Taverna Τo Steki Τou Fetani,38.036133,23.858147,29.0
Pr1AmO,38.0304,23.77863,29.0
Sunset Beach Bar,40.645393,24.515457,29.0
Tiki Mykonos,37.419807,25.394114,29.0
Madania,37.94812,23.73618,29.0
Mezedokipos,40.67044,22.898376,29.0
Ergon Agora East,40.55885,22.976894,29.0
Nea Zoi,38.31749,23.82362,29.0
Ellas,38.05071,22.68254,29.0
Panagiotis,38.28348,22.032045,29.0
Tavern Meltemi,38.076084,23.173407,29.0
Picadilly to Petrino,36.95811,22.451134,29.0
Avakas,38.140686,23.859814,29.0
Roumeli,37.957043,23.754574,29.0
To Stolidi,37.26348,22.650177,29.0
Seli Traditional Cretan Tavern & Cafe,35.39687,23.941668,29.0
Gavrilis Tavern,37.827988,23.969673,29.0
Agerino,38.517742,25.999363,29.0
P2,37.688976,26.941603,29.0
Mathios restaurant,35.47843,23.58932,29.0
Pshstaria Taberna Mandrakh,37.99333,23.765575,29.0
Peking Duck,37.99339,23.76361,29.0
Smaragda,38.01119,23.7379,29.0
Asiaki,37.966274,23.726269,29.0
Kaya Spirit,37.9768,23.733257,29.0
Maniera Gelateria Athens,37.973682,23.729897,29.0
Ovelix,38.441006,22.888643,29.0
Central Cafe,35.189316,25.717796,29.0
Mpairaki,35.515697,24.015966,29.0
CLOCK coffee & brunch,35.262825,25.721596,29.0
Kantina Street Food,37.123917,25.236425,29.0
Frenzi,38.46479,23.59234,29.0
Rozina and Pavlos Taverna,39.494553,19.872257,29.0
To Kapileio,40.92725,24.39062,29.0
Kipos,40.64265,22.94776,29.0
Matahari,40.6315,22.95061,29.0
Perdika Tavern - Restaurant,40.81878,23.02803,29.0
Grill 15,40.621487,22.960958,29.0
Milonga Meze Club,40.620914,22.953827,29.0
Avli,37.935757,22.929375,29.0
I'm Going Bananas Beach Club,37.936115,22.862137,29.0
Vassarogampros,37.166748,22.507458,29.0
To Sokaki,37.49852,23.453045,29.0
Chontro Alati,37.925037,23.47064,29.0
Urban Burger,39.359722,22.950987,29.0
AlterEgo,40.844166,25.873602,29.0
Santorini Patisserie Glikaki,36.412125,25.435358,29.0
Antamoma en Palatado,37.582577,25.191189,29.0
Stavento Restaurant,37.672287,24.046883,29.0
Pizza Street 99,36.44734,28.224386,29.0
Maintanos Kremmydi,36.430332,28.232702,29.0
Grill Brothers STEAK HOUSE,36.451237,28.221241,29.0
Mi se Mellei,38.63803,22.588465,29.0
